,open_time,Open,High,Low,Close,Volume,kline_close_time,quote_asset_volume,number_of_trades,base,quote,date
22,1504828800000.0,4691.66,4735.39,4028.93,4282.8,1132.255046,1504915199999.0,4866527.22639337,4733.0,465.962119,2004277.28941755,2017-09-08
23,1504915200000.0,4282.8,4426.62,4150.06,4258.81,658.782952,1505001599999.0,2815383.46568698,3777.0,287.989805,1233627.00774409,2017-09-09
24,1505001600000.0,4258.81,4283.0,3801.0,4130.37,660.373275,1505087999999.0,2700371.80819211,3435.0,291.786887,1193884.03650449,2017-09-10
25,1505088000000.0,4153.62,4334.43,4098.91,4208.47,699.989065,1505174399999.0,2956842.76250147,4228.0,322.19833,1361869.71324406,2017-09-11
26,1505174400000.0,4208.6,4394.59,4040.8,4163.72,879.630319,1505260799999.0,3725190.62328952,6501.0,451.78067,1911015.26637066,2017-09-12
27,1505260800000.0,4159.72,4165.38,3760.0,3944.69,913.462545,1505347199999.0,3570365.92571669,5019.0,363.053413,1425986.44091325,2017-09-13
28,1505347200000.0,3944.0,3993.0,3165.13,3189.02,1665.021543,1505433599999.0,5914261.40460825,9066.0,761.153976,2711572.43635069,2017-09-14
29,1505433600000.0,3188.01,3856.0,2817.0,3700.0,1968.866492,1505519999999.0,6588767.18669446,10445.0,966.122245,3236325.66838306,2017-09-15
30,1505520000000.0,3674.01,3950.0,3470.66,3714.95,1297.563953,1505606399999.0,4804878.24721283,8809.0,624.887842,2314536.03271908,2017-09-16
31,1505606400000.0,3685.23,3748.21,3499.02,3699.99,682.17121,1505692799999.0,2466490.27859466,6355.0,273.931976,994843.63045949,2017-09-17
32,1505692800000.0,3690.0,4123.2,3690.0,4035.01,1030.006455,1505779199999.0,4069033.05715863,8220.0,417.638722,1651863.37125876,2017-09-18
33,1505779200000.0,4060.0,4089.97,3830.91,3910.04,902.332129,1505865599999.0,3558315.19743872,7342.0,257.320352,1016803.88177532,2017-09-19
34,1505865600000.0,3910.04,4046.08,3820.0,3900.0,720.935076,1505951999999.0,2839584.45308804,7231.0,395.275138,1562210.14983916,2017-09-20
35,1505952000000.0,3889.99,3910.0,3567.0,3609.99,1001.654084,1506038399999.0,3757043.07821264,8714.0,517.258926,1946238.63873747,2017-09-21
36,1506038400000.0,3592.84,3750.0,3505.55,3595.87,838.966425,1506124799999.0,3031771.43292849,8152.0,511.059869,1848104.61254174,2017-09-22
37,1506124800000.0,3595.88,3817.19,3542.91,3780.0,752.792791,1506211199999.0,2799706.99951511,8402.0,431.94671,1608679.14327472,2017-09-23
38,1506211200000.0,3779.54,3789.99,3622.76,3660.02,661.63639,1506297599999.0,2445788.43620041,8724.0,290.93917,1077964.32638088,2017-09-24
39,1506297600000.0,3660.02,3979.87,3653.69,3920.75,727.994713,1506383999999.0,2784170.85318322,9740.0,298.839159,1144089.17964881,2017-09-25
40,1506384000000.0,3928.0,3976.99,3850.05,3882.35,526.727987,1506470399999.0,2061195.57868009,7971.0,225.570283,883925.0185633,2017-09-26
41,1506470400000.0,3882.36,4249.94,3872.81,4193.0,628.170966,1506556799999.0,2554629.81447101,8373.0,348.083641,1418522.03112125,2017-09-27
42,1506556800000.0,4192.11,4300.0,4101.0,4174.5,849.785325,1506643199999.0,3553178.87037354,11426.0,364.517452,1525467.35780567,2017-09-28
43,1506643200000.0,4178.98,4263.86,3952.01,4174.69,1602.309565,1506729599999.0,6571746.35900076,14834.0,660.408235,2706153.81551434,2017-09-29
44,1506729600000.0,4175.0,4380.0,4138.1,4378.51,720.353183,1506815999999.0,3088354.40084536,9324.0,292.966693,1258540.22252994,2017-09-30
45,1506816000000.0,4378.49,4406.52,4240.04,4378.48,726.963685,1506902399999.0,3137143.89184457,9816.0,291.975904,1263465.86667018,2017-10-01
46,1506902400000.0,4400.0,4561.63,4360.0,4380.0,655.756974,1506988799999.0,2905282.77570845,8185.0,289.541406,1286786.89051625,2017-10-02
47,1506988800000.0,4380.0,4467.33,4180.8,4310.0,1082.323563,1507075199999.0,4627422.74283879,12379.0,492.735181,2107462.11039911,2017-10-03
48,1507075200000.0,4314.9,4373.0,4142.0,4208.59,868.465101,1507161599999.0,3676415.10054891,11006.0,292.928777,1237552.36930596,2017-10-04
49,1507161600000.0,4208.59,4355.0,4110.0,4292.43,779.138638,1507247999999.0,3295532.82397779,9158.0,351.042019,1483036.83360606,2017-10-05
50,1507248000000.0,4318.99,4417.0,4292.0,4369.0,506.529176,1507334399999.0,2212035.12414239,6546.0,226.148177,988106.60264063,2017-10-06
51,1507334400000.0,4369.0,4479.5,4312.56,4423.0,297.5975,1507420799999.0,1302533.21459281,4804.0,145.313076,637146.85809303,2017-10-07
52,1507420800000.0,4425.0,4658.0,4425.0,4640.0,518.462004,1507507199999.0,2347356.46944654,7580.0,280.094854,1268660.82999198,2017-10-08
53,1507507200000.0,4640.0,4889.98,4550.0,4786.95,646.463145,1507593599999.0,3040508.90436387,10372.0,350.756559,1654274.63749423,2017-10-09
54,1507593600000.0,4786.95,4960.0,4680.59,4783.06,1043.221773,1507679999999.0,5044283.86347582,11967.0,678.832674,3289613.76073974,2017-10-10
55,1507680000000.0,4783.06,4881.61,4710.0,4821.43,753.429396,1507766399999.0,3609240.90903919,5895.0,540.087975,2586977.71897445,2017-10-11
56,1507766400000.0,4821.43,5439.99,4810.16,5430.0,1276.701482,1507852799999.0,6659759.29119366,8030.0,796.594719,4149667.59915114,2017-10-12
57,1507852800000.0,5439.99,5846.17,5379.84,5649.98,1879.82762,1507939199999.0,10597340.30104987,11663.0,878.638077,4945786.36371635,2017-10-13
58,1507939200000.0,5650.0,5900.0,5580.01,5869.99,970.759046,1508025599999.0,5533972.4859947,6259.0,433.794904,2472775.20446234,2017-10-14
59,1508025600000.0,5855.03,5922.3,5400.01,5709.99,1343.523375,1508111999999.0,7553650.20132813,7452.0,601.422361,3384776.70651666,2017-10-15
60,1508112000000.0,5710.0,5788.91,5585.19,5760.02,1528.996462,1508198399999.0,8701914.79553535,9153.0,719.218538,4096285.84717841,2017-10-16
61,1508198400000.0,5760.0,5774.98,5508.63,5595.0,1429.869376,1508284799999.0,8041662.31881055,9755.0,688.766779,3874630.11789208,2017-10-17
62,1508284800000.0,5595.0,5596.0,5037.95,5512.06,2317.804373,1508371199999.0,12456909.97604373,14824.0,1039.622475,5582555.96464678,2017-10-18
63,1508371200000.0,5513.0,5710.0,5490.26,5683.9,1881.722107,1508457599999.0,10609368.77338359,11553.0,866.172234,4889254.26776489,2017-10-19
64,1508457600000.0,5683.31,6110.0,5600.0,6010.01,1972.97722,1508543999999.0,11486552.1888066,11656.0,833.037457,4827682.43818362,2017-10-20
65,1508544000000.0,6013.72,6171.0,5850.03,6024.97,1664.307693,1508630399999.0,10114821.44026351,10182.0,796.022575,4842552.09005084,2017-10-21
66,1508630400000.0,6003.27,6060.0,5720.03,5950.02,1362.092216,1508716799999.0,8035415.37335629,8846.0,559.072342,3298113.25431534,2017-10-22
67,1508716800000.0,5975.0,6080.0,5621.03,5915.93,1812.557715,1508803199999.0,10607190.98072695,10736.0,733.791079,4292971.67402233,2017-10-23
68,1508803200000.0,5909.47,5925.0,5450.0,5477.03,2580.418767,1508889599999.0,14564495.85056032,13075.0,1128.826117,6369508.22114772,2017-10-24
69,1508889600000.0,5506.92,5704.96,5286.98,5689.99,2282.813205,1508975999999.0,12544847.89154201,12026.0,1102.091326,6072831.20164732,2017-10-25
70,1508976000000.0,5670.1,5939.99,5650.0,5861.77,1972.965882,1509062399999.0,11417126.63602561,11429.0,779.739997,4524676.60186949,2017-10-26
71,1509062400000.0,5861.77,5980.0,5649.24,5768.83,1403.706416,1509148799999.0,8167069.73635031,8305.0,624.087409,3639525.74476665,2017-10-27
72,1509148800000.0,5768.79,5850.02,5630.03,5719.64,1276.754412,1509235199999.0,7308076.01911184,8556.0,522.437128,2992463.28829385,2017-10-28
73,1509235200000.0,5709.98,6189.88,5648.01,6169.98,1804.778173,1509321599999.0,10620967.62459168,10651.0,954.170196,5607341.71306722,2017-10-29
74,1509321600000.0,6133.01,6248.68,6030.0,6120.5,1473.687043,1509407999999.0,9030219.28673499,9027.0,568.13297,3484470.96871416,2017-10-30
75,1509408000000.0,6120.52,6498.01,6100.0,6463.0,1511.774925,1509494399999.0,9487640.8400991,12503.0,666.763568,4189144.86604943,2017-10-31
76,1509494400000.0,6463.0,6774.67,6338.02,6753.98,1675.615188,1509580799999.0,10951171.07254041,16775.0,681.762424,4456444.95893702,2017-11-01
77,1509580800000.0,6753.98,7300.0,6685.1,7019.98,2503.610803,1509667199999.0,17369001.33091877,20222.0,1152.043042,8002005.80575711,2017-11-02
78,1509667200000.0,7010.31,7346.34,6923.0,7115.04,1891.497592,1509753599999.0,13614451.74654126,15375.0,790.186344,5689002.21482195,2017-11-03
79,1509753600000.0,7115.02,7480.99,6901.0,7357.09,1399.191767,1509839999999.0,10064538.39659038,13395.0,638.387268,4597312.95311455,2017-11-04
80,1509840000000.0,7357.27,7590.25,7279.02,7345.01,1207.83233,1509926399999.0,9000403.86573288,11090.0,540.675195,4027338.87761942,2017-11-05
81,1509926400000.0,7345.1,7401.0,6906.0,6960.12,1763.019261,1510012799999.0,12673524.6216398,13525.0,730.003787,5258426.96569148,2017-11-06
82,1510012800000.0,6981.72,7198.49,6901.0,7064.04,1440.259494,1510099199999.0,10173272.33780804,13132.0,591.187992,4181187.39303234,2017-11-07
83,1510099200000.0,7070.0,7770.02,6651.0,7303.0,2822.298802,1510185599999.0,20491286.19840822,24381.0,1291.344472,9394534.42380506,2017-11-08
84,1510185600000.0,7303.01,7392.0,7015.0,7079.99,1913.398308,1510271999999.0,13798534.34721742,13818.0,724.154878,5221300.62862515,2017-11-09
85,1510272000000.0,7079.0,7279.91,6255.01,6506.98,3254.704105,1510358399999.0,22083345.18396158,18889.0,1565.261439,10594456.21115611,2017-11-10
86,1510358400000.0,6503.0,6797.98,6100.0,6245.05,2754.156861,1510444799999.0,17681445.46474999,17840.0,1127.476148,7260382.61767693,2017-11-11
87,1510444800000.0,6245.05,6630.0,5325.01,5811.03,4968.483069,1510531199999.0,29711508.60084671,31069.0,2267.410744,13607604.41635319,2017-11-12
88,1510531200000.0,5839.94,6697.47,5699.99,6465.99,2621.243039,1510617599999.0,16498136.09913936,16165.0,1299.996919,8190123.54546063,2017-11-13
89,1510617600000.0,6465.99,6684.98,6311.07,6574.99,1254.292531,1510703999999.0,8168729.97122799,10476.0,612.136202,3991112.7307127,2017-11-14
90,1510704000000.0,6575.99,7298.0,6575.99,7240.06,1779.605845,1510790399999.0,12446186.45092821,10313.0,958.59199,6705958.0325874,2017-11-15
91,1510790400000.0,7240.14,7940.0,7076.0,7864.5,2331.95675,1510876799999.0,17499577.25815967,14961.0,1196.410717,8973214.5702364,2017-11-16
92,1510876800000.0,7876.98,7989.0,7451.0,7699.19,3982.395925,1510963199999.0,31024092.61951179,22012.0,1910.208237,14893068.96849563,2017-11-17
93,1510963200000.0,7680.01,7819.99,7422.0,7761.94,3954.266477,1511049599999.0,30334498.31525712,18383.0,1891.340324,14512569.88845333,2017-11-18
94,1511049600000.0,7761.94,8123.15,7650.33,8038.0,3867.340444,1511135999999.0,30322635.7689457,14897.0,2097.613346,16448877.84771707,2017-11-19
95,1511136000000.0,8057.11,8319.99,7954.0,8212.0,3886.634348,1511222399999.0,31567135.38731295,20101.0,1816.366339,14741452.72913412,2017-11-20
96,1511222400000.0,8212.49,8400.0,7801.0,8119.51,4544.474016,1511308799999.0,37074997.58090905,20798.0,2222.291215,18131894.11366924,2017-11-21
97,1511308800000.0,8091.09,8322.68,8091.09,8205.92,3545.00571,1511395199999.0,29124078.47217724,14752.0,1823.860374,14992767.17647145,2017-11-22
98,1511395200000.0,8233.03,8260.0,8000.0,8019.99,4093.952687,1511481599999.0,33400702.99957629,16625.0,2163.755131,17665030.24869222,2017-11-23
99,1511481600000.0,8019.97,8369.0,7850.0,8138.0,4411.789112,1511567999999.0,35840264.45804051,19754.0,2166.425275,17613353.73937526,2017-11-24
100,1511568000000.0,8138.99,8734.78,8090.0,8700.01,4292.623682,1511654399999.0,36093005.20140187,18632.0,2294.9233,19306904.20494265,2017-11-25
101,1511654400000.0,8700.04,9350.0,8604.72,9128.02,4147.380237,1511740799999.0,37138533.83941873,19268.0,2035.291755,18226481.88953511,2017-11-26
102,1511740800000.0,9128.0,9654.28,9112.04,9650.0,4521.625707,1511827199999.0,42961064.95202934,22806.0,2433.447575,23145323.64948013,2017-11-27
103,1511827200000.0,9650.0,9939.0,9570.5,9896.8,4917.210985,1511913599999.0,48235644.0576554,18923.0,2431.138502,23851135.77284698,2017-11-28
104,1511913600000.0,9896.79,11300.03,8520.0,9687.88,13352.538715,1511999999999.0,135976167.45757934,47894.0,8662.632362,88423971.28943045,2017-11-29
105,1512000000000.0,9687.88,10900.0,8850.8,9838.96,9389.574329,1512086399999.0,91430904.34116387,41153.0,5360.660242,52384338.03597776,2017-11-30
106,1512086400000.0,9837.0,10898.0,9380.0,10782.99,6134.923633,1512172799999.0,62260697.58291551,32375.0,3269.868588,33193672.16592109,2017-12-01
107,1512172800000.0,10775.04,11190.0,10620.0,10890.01,4765.439757,1512259199999.0,52046689.84006951,29694.0,2390.194275,26111051.97904352,2017-12-02
108,1512259200000.0,10902.69,11825.0,10500.0,11165.41,5346.636524,1512345599999.0,60350708.29332783,39335.0,2574.246187,29090180.16290429,2017-12-03
109,1512345600000.0,11165.41,11600.0,10802.0,11579.0,4663.424562,1512431999999.0,52814985.63993067,32232.0,2516.855031,28512751.47162289,2017-12-04
110,1512432000000.0,11571.03,11853.0,11447.68,11699.99,5550.732055,1512518399999.0,64721253.04527842,31317.0,3135.630565,36570499.65542363,2017-12-05
111,1512518400000.0,11699.99,13615.23,11665.58,13550.05,6707.946319,1512604799999.0,84409526.69576178,40196.0,3830.098381,48223185.56586906,2017-12-06
112,1512604800000.0,13541.01,16649.96,13050.0,16599.0,7487.065695,1512691199999.0,109555325.34649763,57541.0,3931.041376,57501459.77355417,2017-12-07
113,1512691200000.0,16599.0,17204.99,14015.0,15880.0,17589.013136,1512777599999.0,271586476.6191431,84727.0,11950.291812,184080403.13797045,2017-12-08
114,1512777600000.0,15880.01,16269.3,12535.0,14656.07,13918.758687,1512863999999.0,205372672.98786432,66738.0,7988.323023,118308773.57971703,2017-12-09
115,1512864000000.0,14664.01,15720.12,12368.0,14899.98,16553.037173,1512950399999.0,233767963.46201488,80669.0,8736.869344,123176894.48606697,2017-12-10
116,1512950400000.0,14946.26,17470.0,14901.08,16587.97,11820.401762,1513036799999.0,193045127.9036004,71373.0,5905.234633,96386375.05815984,2017-12-11
117,1513036800000.0,16587.97,16976.45,15875.0,16349.99,9436.802411,1513123199999.0,155716213.09834388,76032.0,4395.051525,72561808.35535774,2017-12-12
118,1513123200000.0,16349.99,16546.0,14666.56,16033.29,12416.328801,1513209599999.0,196769674.3115306,83847.0,6127.957739,97124627.48575148,2017-12-13
119,1513209600000.0,16030.34,16445.0,15450.0,16334.98,11616.867151,1513295999999.0,186092495.1834846,86150.0,5999.075173,96150362.10506035,2017-12-14
120,1513296000000.0,16334.98,17991.0,16298.45,17539.83,9181.273947,1513382399999.0,159809704.04408672,85478.0,4712.5784,81924043.94046211,2017-12-15
121,1513382400000.0,17516.81,19539.0,17190.01,19102.66,4202.628709,1513468799999.0,76293721.36508314,51777.0,2308.847163,41958921.17812987,2017-12-16
122,1513468800000.0,19120.19,19798.68,18510.0,18860.02,9177.183434,1513555199999.0,175867439.47045138,84581.0,4197.960835,80497172.92855518,2017-12-17
123,1513555200000.0,18860.04,19300.0,17029.98,18856.25,10624.633071,1513641599999.0,196339245.74519795,91956.0,4690.302146,86666689.06405357,2017-12-18
124,1513641600000.0,18856.25,18950.0,16300.0,17295.2,13210.74822,1513727999999.0,232790625.92336664,116569.0,5740.506184,101134115.92016459,2017-12-19
125,1513728000000.0,17295.2,17720.35,14777.66,16488.98,13450.496693,1513814399999.0,221193892.5022389,129762.0,5732.664035,94404363.82531904,2017-12-20
126,1513814400000.0,16480.52,17309.5,14022.0,15492.64,20324.2173,1513900799999.0,320176825.29037607,117731.0,11672.760789,184537677.7923892,2017-12-21
127,1513900800000.0,15514.03,15699.34,10961.0,13326.61,36076.271175,1513987199999.0,477509934.7182865,243261.0,17556.682449,233435309.648319,2017-12-22
128,1513987200000.0,13326.61,14950.0,12978.18,13300.0,13141.538875,1514073599999.0,184759685.33206666,135005.0,6547.667326,92098774.4608775,2017-12-23
129,1514073600000.0,13300.0,13819.99,11640.0,13500.0,28557.534988,1514159999999.0,365709589.60302895,173557.0,15365.113545,196993097.07332075,2017-12-24
130,1514160000000.0,13500.0,14300.0,12708.0,13699.34,15748.207607,1514246399999.0,213139657.62891454,116416.0,8834.650938,119703848.85962638,2017-12-25
131,1514246400000.0,13699.34,16050.0,13533.0,15689.01,15034.668104,1514332799999.0,224843731.89656886,133133.0,8436.171298,125842113.78661472,2017-12-26
132,1514332800000.0,15709.98,16498.05,14200.15,15459.99,14959.864723,1514419199999.0,231229932.48204058,142202.0,7843.419761,121346099.97221792,2017-12-27
133,1514419200000.0,15459.97,15539.99,13150.0,14182.11,21717.858014,1514505599999.0,303401227.98652,178032.0,11431.787691,159795892.05003202,2017-12-28
134,1514505600000.0,14199.14,14981.0,13850.0,14378.9,18072.008116,1514591999999.0,260911629.21807674,142100.0,10502.69575,151673949.96207923,2017-12-29
135,1514592000000.0,14378.99,14398.85,11750.0,12440.01,19221.158039,1514678399999.0,247803953.75248587,190204.0,9530.51786,123372468.27892077,2017-12-30
136,1514678400000.0,12345.1,14050.11,12149.98,13716.36,11768.989718,1514764799999.0,155283285.36704132,138893.0,6085.523277,80277167.6252944,2017-12-31
137,1514764800000.0,13715.65,13818.55,12750.0,13380.0,8609.915844,1514851199999.0,114799747.44197057,105595.0,3961.938946,52809747.44038045,2018-01-01
138,1514851200000.0,13382.16,15473.49,12890.02,14675.11,20078.092111,1514937599999.0,279717107.4337192,177728.0,11346.326739,158080088.68331683,2018-01-02
139,1514937600000.0,14690.0,15307.56,14150.0,14919.51,15905.667639,1515023999999.0,236116868.3361901,162787.0,8994.953566,133587333.24534808,2018-01-03
140,1515024000000.0,14919.51,15280.0,13918.04,15059.54,21329.649574,1515110399999.0,312781583.79830784,170310.0,12680.812951,186116793.01158932,2018-01-04
141,1515110400000.0,15059.56,17176.24,14600.0,16960.39,23251.491125,1515196799999.0,369321956.4868375,192969.0,13346.622293,211829900.67898223,2018-01-05
142,1515196800000.0,16960.39,17143.13,16011.21,17069.79,18571.457508,1515283199999.0,309216920.98641044,158242.0,11007.164056,183417769.06237718,2018-01-06
143,1515283200000.0,17069.79,17099.96,15610.0,16150.03,12493.125558,1515369599999.0,206194706.37068352,120269.0,6779.320508,112151163.1274352,2018-01-07
144,1515369600000.0,16218.85,16322.3,12812.0,14902.54,26600.609912,1515455999999.0,396569997.15746266,208642.0,13756.844389,206049582.13668823,2018-01-08
145,1515456000000.0,14902.54,15500.0,14011.05,14400.0,14315.004253,1515542399999.0,210630187.45766863,156656.0,6841.233287,100698572.9000214,2018-01-09
146,1515542400000.0,14401.0,14955.66,13131.31,14907.09,17411.001655,1515628799999.0,244011366.763028,161476.0,8529.554675,119570139.8064535,2018-01-10
147,1515628800000.0,14940.0,14968.68,11400.0,13238.78,33554.723751,1515715199999.0,446587594.6937379,239416.0,16422.01998,218762237.37910992,2018-01-11
148,1515715200000.0,13238.76,14109.78,12500.0,13740.01,16417.162137,1515801599999.0,222516076.27145907,134452.0,8117.312075,110040020.181478,2018-01-12
149,1515801600000.0,13749.95,14580.0,13706.15,14210.0,12221.508528,1515887999999.0,173086488.54788405,123639.0,5574.178408,78958098.9463857,2018-01-13
150,1515888000000.0,14210.0,14339.5,12569.2,13474.99,17017.894329,1515974399999.0,226525305.1293811,152364.0,8288.382911,110381556.67259862,2018-01-14
151,1515974400000.0,13477.98,14249.99,13147.79,13539.93,14652.094705,1516060799999.0,200614554.538343,145362.0,7431.063272,101748315.63707082,2018-01-15
152,1516060800000.0,13500.0,13542.93,9035.0,10900.0,63401.169175,1516147199999.0,722150828.1494025,418243.0,30353.401717,346777069.93374634,2018-01-16
153,1516147200000.0,10899.99,11680.99,9037.94,10988.79,72331.796646,1516233599999.0,744154180.1312059,517293.0,35412.798137,365047291.4303791,2018-01-17
154,1516233600000.0,10972.59,11878.82,10435.33,10961.97,48464.434937,1516319999999.0,541289614.0584046,393112.0,23814.382845,266091805.66522688,2018-01-18
155,1516320000000.0,10960.0,11795.0,10360.0,11474.98,34129.375421,1516406399999.0,382773499.2265792,273271.0,16871.416355,189259676.89222243,2018-01-19
156,1516406400000.0,11474.98,13099.0,11412.45,12799.94,28768.857827,1516492799999.0,358561107.78097045,251647.0,14389.196005,179183657.90470728,2018-01-20
157,1516492800000.0,12799.8,12799.8,10965.0,11530.0,41379.773426,1516579199999.0,485289230.8188924,360207.0,20574.760061,241154449.98183498,2018-01-21
158,1516579200000.0,11530.0,11926.35,9900.24,10760.05,43752.606791,1516665599999.0,475716514.208697,363264.0,21300.575828,231677479.12562197,2018-01-22
159,1516665600000.0,10760.05,11399.0,9905.0,10799.18,37473.922552,1516751999999.0,399419413.2329807,355286.0,18747.793828,199899519.27329972,2018-01-23
160,1516752000000.0,10799.14,11570.48,10500.0,11349.99,27158.587762,1516838399999.0,299470607.4302002,293429.0,13087.393088,144335221.62540218,2018-01-24
161,1516838400000.0,11349.96,11794.05,10950.21,11175.27,20839.954183,1516924799999.0,236081364.9736523,221040.0,10201.386919,115584688.24733494,2018-01-25
162,1516924800000.0,11184.7,11643.0,10311.15,11089.0,33056.87196,1517011199999.0,360482470.1737543,314720.0,15330.789553,167328952.39330244,2018-01-26
163,1517011200000.0,11089.0,11650.0,10842.69,11491.0,18860.768345,1517097599999.0,212663199.53348225,207478.0,9208.937963,103935891.79616304,2018-01-27
164,1517097600000.0,11499.98,12244.0,11408.0,11879.95,16887.339524,1517183999999.0,200211582.94345406,206247.0,7342.786997,87011013.8320475,2018-01-28
165,1517184000000.0,11879.95,11975.02,11139.55,11251.0,14170.377538,1517270399999.0,162110154.87880376,169199.0,6016.496871,68819972.52308752,2018-01-29
166,1517270400000.0,11250.11,11308.42,9900.0,10237.51,25554.372946,1517356799999.0,268978329.50861526,259212.0,11388.096419,119864289.07103088,2018-01-30
167,1517356800000.0,10230.0,10425.85,9700.0,10285.1,18015.956805,1517443199999.0,181644207.1131626,201422.0,8782.584442,88609272.64228792,2018-01-31
168,1517443200000.0,10285.1,10335.0,8750.99,9224.52,33564.764311,1517529599999.0,317636345.9843711,316020.0,15430.003849,146130725.8704748,2018-02-01
169,1517529600000.0,9224.52,9250.0,8010.02,8873.03,49971.626975,1517615999999.0,434236483.7044874,453411.0,23113.503584,201292749.51509914,2018-02-02
170,1517616000000.0,8873.03,9473.01,8229.0,9199.96,28725.000735,1517702399999.0,256834729.0599109,327519.0,14182.838146,127068644.49604894,2018-02-03
171,1517702400000.0,9199.96,9368.0,7930.0,8184.81,32014.308449,1517788799999.0,274912288.421322,356134.0,13805.29579,118884553.20936234,2018-02-04
172,1517788800000.0,8179.99,8382.8,6625.0,6939.99,63403.182579,1517875199999.0,471166218.7134473,533510.0,29857.35839,222022401.01692358,2018-02-05
173,1517875200000.0,6939.63,7878.0,6000.01,7652.14,100201.500307,1517961599999.0,684364276.3666689,785996.0,49565.020794,339117633.4088549,2018-02-06
174,1517961600000.0,7655.02,8476.0,7150.01,7599.0,60778.460497,1518047999999.0,477935038.81177694,514893.0,30084.836266,237137973.45313892,2018-02-07
175,1518048000000.0,7599.0,7844.0,7572.09,7784.02,1521.537318,1518049694788.0,11770168.04386595,12417.0,844.258813,6532638.63751892,2018-02-08
176,1518134400000.0,7789.9,8738.0,7789.9,8683.92,20482.910825,1518220799999.0,173348469.81187892,273091.0,10404.040792,88117562.12096503,2018-02-09
177,1518220800000.0,8683.93,9065.78,8120.0,8533.98,49381.512653,1518307199999.0,423411421.93098,537578.0,24506.723294,210253734.38065454,2018-02-10
178,1518307200000.0,8533.99,8549.0,7726.53,8063.88,45025.187952,1518393599999.0,366966437.24988854,524626.0,23180.34192,188849914.34995836,2018-02-11
179,1518393600000.0,8063.82,8989.0,8053.0,8903.0,41987.85049,1518479999999.0,362440826.9943769,477660.0,20916.949742,180528457.55458465,2018-02-12
